Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
26	-12	7.5	0.43255052	0.11277374	0.021187607	0.26252624	0.1709619	518802.62	265
27	-16	7.5	0.43650752	0.10724729	0.021624217	0.246751	0.18786997	399434.66	265
28	-20	7.5	0.43330866	0.1179947	0.021175133	0.22853942	0.19898209	411328.78	265
29	-24	7.5	0.43502307	0.11685818	0.023728546	0.21057169	0.21381852	360843.34	265
30	-28	7.5	0.43496078	0.11664342	0.026207808	0.19219489	0.22999309	309918.12	265
31	-32	7.5	0.43938249	0.11843784	0.023764372	0.17338088	0.24503441	376724.09	265
32	-36	7.5	0.43422183	0.11853936	0.029722285	0.16079031	0.25672621	407880.44	265
33	-40	7.5	0.42955488	0.11297692	0.031193845	0.15024385	0.27603048	247934.5	265
34	0	11.5	0.44697902	0.11084055	0.014463224	0.28957918	0.13813804	412190.41	265
35	-4	11.5	0.43604246	0.11567404	0.017795362	0.28037798	0.15011016	689105.75	265
36	-8	11.5	0.44054908	0.11275785	0.019193441	0.26716122	0.1603384	467303.03	265
37	-12	11.5	0.43485427	0.11997377	0.022087576	0.25061008	0.17247429	331611.12	265
38	-16	11.5	0.43785578	0.11810655	0.020141946	0.23628242	0.18761328	263453.97	265
39	-20	11.5	0.43296754	0.12499151	0.021541405	0.2235782	0.19692135	332663.25	265
40	-24	11.5	0.43601343	0.11970966	0.021325761	0.21065071	0.21230043	282037.94	265
41	-28	11.5	0.42953891	0.12249997	0.031567585	0.19434835	0.22204518	3519275	265
42	-32	11.5	0.43476903	0.12032426	0.026970673	0.18165012	0.23628591	147.90619	265
43	-36	11.5	0.42830345	0.11908569	0.02959214	0.17449623	0.24852251	4332384.5	265
44	-40	11.5	0.42405739	0.11505426	0.030102069	0.16375747	0.26702878	583246.12	265
45	0	15.25	0.45115152	0.11634866	0.012932056	0.27732709	0.14224067	1606610.5	265
46	-4	15.25	0.43968347	0.11984373	0.0183628	0.26762193	0.15448807	450818.53	265
47	-8	15.25	0.44253272	0.11807015	0.020678464	0.2557185	0.1630002	485001.81	265
48	-12	15.25	0.43679586	0.12617552	0.023193289	0.24057667	0.17325866	472464.12	265
49	-16	15.25	0.43868887	0.12733312	0.019531662	0.22758383	0.18686253	743583.56	265
50	-20	15.25	0.43275341	0.13075821	0.022400005	0.21921006	0.19487831	440011.47	265
51	-24	15.25	0.43657297	0.12261836	0.019988684	0.21051177	0.21030819	1405200	265
52	-28	15.25	0.42537418	0.12757218	0.036007263	0.196207	0.21483937	1591847.5	265
53	-32	15.25	0.43087092	0.12263958	0.029836362	0.18856402	0.22808911	5529600	265
54	-36	15.25	0.42378855	0.11989845	0.029881693	0.18572424	0.24070705	1592693.2	265
55	-40	15.25	0.42024416	0.11731954	0.029349372	0.1749465	0.25814044	143916.36	265
56	0	19	0.45077956	0.11262462	0.013240727	0.27976832	0.14358678	1004681.3	265
57	-4	19	0.44133183	0.11887719	0.018745299	0.26741886	0.15362683	578021.62	265
58	-8	19	0.44167325	0.12142751	0.022688195	0.25373086	0.16048017	512676.5	265
59	-12	19	0.43731907	0.12881349	0.026001949	0.23794015	0.16992536	645746.06	265
60	-16	19	0.43672112	0.13035868	0.023987113	0.22613704	0.18279605	1055189.2	265
61	-20	19	0.43322596	0.13137184	0.026607534	0.21668148	0.19211319	1684063.6	265
62	-24	19	0.43473461	0.1270573	0.024602562	0.20898837	0.20461716	28256112	265
63	-28	19	0.42717814	0.12992546	0.03664371	0.19702441	0.20922828	793890.81	265
64	-32	19	0.42974827	0.12850916	0.031790625	0.19002764	0.2199243	1095127.5	265
65	-36	19	0.42599198	0.12266497	0.032846414	0.18641399	0.23208266	568754.19	265
66	-40	19	0.425145	0.12165034	0.030357162	0.1765155	0.24633199	446734.47	265
67	0	23	0.4503828	0.10865229	0.013569975	0.2823723	0.14502263	1122491	265
68	-4	23	0.44309008	0.11784621	0.019153301	0.26720226	0.15270817	626716.31	265
69	-8	23	0.4407565	0.1250087	0.024831908	0.25161076	0.15779215	348137.78	265
70	-12	23	0.43787715	0.13162731	0.028997852	0.23512785	0.16636984	539903.12	265
71	-16	23	0.43462217	0.13358594	0.028739592	0.2245938	0.17845848	2140367	265
72	-20	23	0.43373004	0.13202636	0.031095566	0.21398433	0.18916371	700938	265
73	-24	23	0.43277365	0.13179219	0.029524034	0.20736341	0.19854672	602934.44	265
74	-28	23	0.42910236	0.13243563	0.037322588	0.1978963	0.20324312	251387.98	265
75	-32	23	0.42855078	0.13477004	0.033875171	0.19158885	0.21121517	216823.3	265
76	-36	23	0.42834228	0.12561592	0.036008783	0.1871497	0.22288331	469862.91	265
77	-40	23	0.4303726	0.12626986	0.031432137	0.1781891	0.23373631	479270	265
78	0	26.75	0.45001084	0.10492825	0.013878645	0.28481352	0.14636873	816814.06	265
79	-4	26.75	0.44473842	0.11687967	0.0195358	0.26699919	0.15184693	558666.25	265
80	-8	26.75	0.43989703	0.12836607	0.026841639	0.24962313	0.15527213	341757.03	265
81	-12	26.75	0.43840033	0.13426527	0.031806514	0.23249133	0.16303654	281203.97	265
82	-16	26.75	0.43265441	0.13661151	0.033195045	0.22314702	0.17439201	231449.42	265
83	-20	26.75	0.43420258	0.13263999	0.035303097	0.21145575	0.18639858	225566.36	265
84	-24	26.75	0.43093526	0.13623112	0.034137912	0.20584001	0.19285569	188986.41	265
85	-28	26.75	0.43090633	0.13478892	0.037959035	0.19871369	0.19763203	178232.61	265
86	-32	26.75	0.42742813	0.1406396	0.035829436	0.19305247	0.20305036	153780.95	265
87	-36	26.75	0.43054572	0.12838243	0.038973503	0.18783943	0.21425892	467530.25	265
88	-40	26.75	0.43527344	0.13060066	0.032439929	0.1797581	0.22192787	561371.19	265
89	0	30.5	0.45364797	0.10149906	0.014313181	0.28180867	0.14873111	652540.19	265
90	-4	30.5	0.44660544	0.11466815	0.021516936	0.26497266	0.15223682	452843.81	265
91	-8	30.5	0.44018966	0.12869182	0.027290951	0.24986808	0.15395947	296849.09	265
92	-12	30.5	0.43886068	0.1351036	0.031949263	0.23417881	0.15990765	230052.55	265
93	-16	30.5	0.43194747	0.13838817	0.034311704	0.225338	0.17001463	213687.98	265
94	-20	30.5	0.43404329	0.13615029	0.036176905	0.2144855	0.17914404	212937.16	265
95	-24	30.5	0.42864034	0.1397827	0.03658646	0.21081071	0.18417981	198203.08	265
96	-28	30.5	0.43074	0.13624018	0.040077616	0.20425411	0.18868808	242845.11	265
97	-32	30.5	0.42748538	0.14330649	0.037325576	0.19962059	0.19226198	242451.41	265
98	-36	30.5	0.43038398	0.13395162	0.040403496	0.19370301	0.2015579	407056.16	265
99	-40	30.5	0.43488646	0.1348317	0.036329869	0.18548834	0.20846362	291605.12	265
100	0	34.5	0.45818546	0.097889647	0.01479734	0.27770978	0.15141776	626056.56	265
101	-4	34.5	0.44863284	0.11210489	0.023892488	0.26251179	0.15285799	566334.94	265
102	-8	34.5	0.44069088	0.1285418	0.02751415	0.25049573	0.15275745	231032.75	265
103	-12	34.5	0.4393414	0.13570248	0.031664047	0.23668835	0.15660372	172644.78	265
104	-16	34.5	0.43140033	0.14007835	0.034954902	0.22827201	0.16529439	187539.55	265
105	-20	34.5	0.43376964	0.14036997	0.036561899	0.21862938	0.17066912	136445.66	265
106	-24	34.5	0.42611745	0.14342542	0.038842909	0.21717848	0.17443572	155253.2	265
107	-28	34.5	0.43023923	0.13764019	0.042580657	0.21093895	0.17860095	144561.95	265
108	-32	34.5	0.42774007	0.14562559	0.03884628	0.20746423	0.18032384	209368.61	265
109	-36	34.5	0.42982334	0.140352	0.041676968	0.20080653	0.18734117	409600.84	265
110	-40	34.5	0.43360591	0.13932844	0.040952109	0.19228348	0.19383006	438629.16	265
111	0	38.25	0.46243939	0.094505824	0.015251239	0.27386707	0.15393649	532280.06	265
112	-4	38.25	0.45053354	0.10970183	0.026119567	0.26020473	0.15344036	471490.22	265
113	-8	38.25	0.44116074	0.12840116	0.0277234	0.25108415	0.15163055	475448.62	265
114	-12	38.25	0.43979207	0.13626394	0.031396657	0.23904105	0.15350629	398002.09	265
115	-16	38.25	0.43088737	0.14166288	0.0355579	0.23102264	0.16086918	330275.62	265
116	-20	38.25	0.4335131	0.14432593	0.036922827	0.22251424	0.1627239	194684.5	265
117	-24	38.25	0.42375228	0.14684048	0.04095833	0.22314829	0.16530064	317731.69	265
118	-28	38.25	0.42976978	0.1389527	0.044927258	0.21720599	0.16914427	1784277	265
119	-32	38.25	0.42797884	0.14779975	0.040271942	0.21481766	0.16913182	631585.88	265
120	-36	38.25	0.42929775	0.14635235	0.042870849	0.20746608	0.17401297	2888181.5	265
121	-40	38.25	0.43240541	0.14354412	0.04528546	0.19865392	0.1801111	10286831	265
122	0	42	0.46669331	0.091121994	0.015705138	0.27002433	0.15645522	3334800.5	265
123	-4	42	0.45243421	0.10729876	0.028346648	0.25789768	0.15402272	650843.75	265
124	-8	42	0.44163063	0.12826051	0.027932649	0.25167254	0.15050367	558803	265
125	-12	42	0.44024274	0.13682538	0.031129269	0.24139374	0.15040885	742389.75	265
126	-16	42	0.43037441	0.14324743	0.036160901	0.23377328	0.15644397	1.8639073e+10	265
127	-20	42	0.4332566	0.14828187	0.03728376	0.22639912	0.15477866	6029623	265
128	-24	42	0.42138708	0.15025553	0.043073751	0.22911808	0.15616556	2184247.5	265
129	-28	42	0.42930034	0.1402652	0.047273859	0.22347303	0.15968759	1503982.9	265
130	-32	42	0.42821762	0.14997391	0.041697599	0.22217107	0.15793981	708373.88	265
131	-36	42	0.42877215	0.15235272	0.044064727	0.21412563	0.16068478	1634797.5	265
132	-40	42	0.43120489	0.14775981	0.04961881	0.20502436	0.16639212	3331659	265
