Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
1	0	0	0.47688219	0.12165565	0.028610701	0.21337107	0.15948039	169614.59	437
2	-4	0	0.47632122	0.12821016	0.029056484	0.19832197	0.16809016	214382.28	437
3	-8	0	0.47908953	0.13003829	0.029220037	0.18551441	0.17613773	569445.06	437
4	-12	0	0.47709009	0.13331713	0.031946033	0.17306508	0.18458164	588483.12	437
5	-16	0	0.4781709	0.1342762	0.033580374	0.16041966	0.19355287	551569.44	437
6	-20	0	0.47731143	0.13748279	0.035737712	0.14877136	0.20069671	455153.94	437
7	-24	0	0.4772605	0.14211963	0.034905616	0.13801651	0.20769773	347146	437
8	-28	0	0.47679958	0.14026883	0.035278864	0.13027322	0.2173795	262687.41	437
9	-32	0	0.47703615	0.14228286	0.035225246	0.12265906	0.22279669	449593.31	437
10	-36	0	0.47542655	0.14166537	0.03477047	0.11688907	0.23124853	76736.539	437
11	-40	0	0.47363335	0.13793813	0.036750302	0.11297361	0.23870461	126888.93	437
12	0	3.75	0.47840846	0.12348671	0.029182861	0.21458642	0.15433554	123367.2	437
13	-4	3.75	0.4763667	0.13039306	0.030331843	0.20053102	0.16237739	249128.3	437
14	-8	3.75	0.47849423	0.13270399	0.030880146	0.18780775	0.17011388	225007.16	437
15	-12	3.75	0.47611409	0.13709141	0.034037814	0.17508212	0.17767456	212999.98	437
16	-16	3.75	0.47660172	0.13876088	0.035798751	0.16224788	0.18659076	319374.31	437
17	-20	3.75	0.47549203	0.14223614	0.037370194	0.1508866	0.19401504	306933.59	437
18	-24	3.75	0.47558582	0.14658991	0.037663426	0.13988149	0.20027934	250589.14	437
19	-28	3.75	0.47575393	0.14568478	0.037890758	0.13197851	0.208692	221482.28	437
20	-32	3.75	0.4758994	0.14721043	0.037683837	0.12468796	0.21451838	217649.53	437
21	-36	3.75	0.47419995	0.14701742	0.037666522	0.11866396	0.22245215	299707.94	437
22	-40	3.75	0.47157633	0.14376961	0.039680637	0.11469129	0.23028213	249442.45	437
23	0	7.5	0.47993472	0.12531777	0.029755022	0.21580179	0.14919069	623669	437
24	-4	7.5	0.47641215	0.13257594	0.031607203	0.20274007	0.15666461	513524.75	437
25	-8	7.5	0.4778989	0.1353697	0.032540254	0.19010112	0.16409002	420376.5	437
26	-12	7.5	0.4751381	0.14086568	0.036129594	0.17709914	0.1707675	366623.88	437
27	-16	7.5	0.47503254	0.14324553	0.038017131	0.16407612	0.17962866	328924.75	437
28	-20	7.5	0.47367263	0.14698949	0.039002672	0.15300183	0.18733338	342590.69	437
29	-24	7.5	0.47391117	0.15106018	0.040421233	0.14174648	0.19286095	402312.34	437
30	-28	7.5	0.47470832	0.1511007	0.040502649	0.1336838	0.20000452	473595.09	437
31	-32	7.5	0.47476265	0.15213799	0.040142428	0.12671687	0.20624006	542584.44	437
32	-36	7.5	0.47297335	0.15236948	0.04056257	0.12043884	0.21365577	579089.75	437
33	-40	7.5	0.46951932	0.1496011	0.042610977	0.11640896	0.22185966	687066.31	437
34	0	11.5	0.48156273	0.12727089	0.030365327	0.21709818	0.14370286	636392.44	437
35	-4	11.5	0.47646067	0.13490437	0.03296759	0.20509639	0.15057097	488894.66	437
36	-8	11.5	0.47726393	0.13821311	0.034311038	0.19254734	0.15766457	472903.94	437
37	-12	11.5	0.47409701	0.14489157	0.038360827	0.17925063	0.16339995	458326.94	437
38	-16	11.5	0.47335875	0.14802918	0.040383406	0.16602623	0.17220241	440514.12	437
39	-20	11.5	0.4717319	0.15205973	0.040743984	0.15525809	0.18020628	314841	437
40	-24	11.5	0.47212487	0.15582846	0.043362901	0.14373578	0.18494798	378090.69	437
41	-28	11.5	0.473593	0.1568777	0.043288659	0.13550279	0.19073786	438472.09	437
42	-32	11.5	0.47355011	0.15739407	0.042764928	0.12888102	0.19740987	646131.38	437
43	-36	11.5	0.47166497	0.15807834	0.043651689	0.12233206	0.20427294	787597.25	437
44	-40	11.5	0.46732518	0.15582134	0.045736674	0.11824115	0.21287566	167258.39	437
45	0	15.25	0.48286387	0.12921292	0.031040251	0.2179569	0.13892604	100992.78	437
46	-4	15.25	0.47655529	0.13715839	0.034380134	0.20672765	0.14517851	86396.938	437
47	-8	15.25	0.47660235	0.14110751	0.036117293	0.19431496	0.1518579	585498.62	437
48	-12	15.25	0.47314286	0.14874443	0.040472526	0.18082462	0.15681556	74619.109	437
49	-16	15.25	0.47197703	0.15253358	0.042587787	0.16757149	0.16533013	60412.23	437
50	-20	15.25	0.47001335	0.15692219	0.042710148	0.15697612	0.1733782	47484.891	437
51	-24	15.25	0.4705328	0.16051967	0.046167783	0.14530927	0.17747048	39781.988	437
52	-28	15.25	0.47228307	0.16242293	0.046131693	0.13702981	0.18213253	53454.512	437
53	-32	15.25	0.47221348	0.16248788	0.045526359	0.13065352	0.18911876	669787.56	437
54	-36	15.25	0.47026172	0.16364196	0.046749763	0.12396136	0.19538519	231733.3	437
55	-40	15.25	0.46526873	0.16173738	0.048886575	0.11983184	0.20427546	110497.54	437
56	0	19	0.48270166	0.13187629	0.032383144	0.2164975	0.13654141	103590.88	437
57	-4	19	0.4769693	0.13987483	0.036684409	0.20460333	0.14186814	43171608	437
58	-8	19	0.47550991	0.14548835	0.038873482	0.19266537	0.14746287	3535988.2	437
59	-12	19	0.47233051	0.15310815	0.042713709	0.17951889	0.15232874	52364.066	437
60	-16	19	0.47181371	0.15716608	0.0447012	0.16727743	0.15904158	50775.648	437
61	-20	19	0.46895015	0.16249384	0.046845257	0.15611222	0.16559853	42779.555	437
62	-24	19	0.4694775	0.16664706	0.049278662	0.14498806	0.16960873	36021.5	437
63	-28	19	0.469255	0.16880853	0.050477132	0.13739812	0.17406121	624831.38	437
64	-32	19	0.46957743	0.16866235	0.050256282	0.13075936	0.18074456	260972.11	437
65	-36	19	0.46771029	0.17058076	0.051160991	0.12464435	0.18590361	122336.76	437
66	-40	19	0.46321625	0.16820307	0.053463645	0.12059713	0.19451991	95840.57	437
67	0	23	0.48252866	0.13471721	0.033815559	0.21494079	0.1339978	116813.84	437
68	-4	23	0.47741085	0.14277238	0.039142296	0.20233738	0.13833708	71386.406	437
69	-8	23	0.47434467	0.15016125	0.041813418	0.19090582	0.14277484	51080.41	437
70	-12	23	0.47146404	0.15776277	0.045104299	0.17812613	0.14754277	43486.508	437
71	-16	23	0.47163948	0.16210744	0.0469555	0.16696377	0.15233381	149979.64	437
72	-20	23	0.46781605	0.16843694	0.051256042	0.15519077	0.15730019	29477.25	437
73	-24	23	0.46835181	0.17318295	0.052596934	0.14464544	0.16122288	605416.31	437
74	-28	23	0.46602505	0.17561987	0.055112273	0.13779099	0.16545181	224680.42	437
75	-32	23	0.4667657	0.17524847	0.055301521	0.13087225	0.17181206	136753.53	437
76	-36	23	0.4649888	0.17798214	0.055866309	0.12537286	0.17578991	65628.5	437
77	-40	23	0.46102691	0.1750998	0.058345851	0.12141345	0.18411398	83701.453	437
78	0	26.75	0.48236641	0.13738059	0.035158448	0.2134814	0.13161315	93785.969	437
79	-4	26.75	0.47782487	0.14548883	0.041446567	0.20021306	0.13502669	65282.297	437
80	-8	26.75	0.47325227	0.15454209	0.044569608	0.18925625	0.1383798	58031.5	437
81	-12	26.75	0.47065172	0.16212647	0.047345478	0.1768204	0.14305595	191825.64	437
82	-16	26.75	0.47147617	0.16673994	0.049068913	0.16666971	0.14604527	36160.988	437
83	-20	26.75	0.46675286	0.17400862	0.055391155	0.15432689	0.14952049	651157.94	437
84	-24	26.75	0.46729651	0.17931032	0.055707816	0.14432423	0.15336113	197983.17	437
85	-28	26.75	0.46299699	0.18200551	0.059457712	0.1381593	0.15738049	1.1808282e+08	437
86	-32	26.75	0.46412969	0.18142293	0.060031444	0.13097809	0.16343786	42414.641	437
87	-36	26.75	0.46243739	0.18492092	0.060277537	0.12605584	0.16630831	63245.852	437
88	-40	26.75	0.45897442	0.18156549	0.062922917	0.12217875	0.17435843	87578.18	437
89	0	30.5	0.48217797	0.14080487	0.036492575	0.20933694	0.13118766	110957.91	437
90	-4	30.5	0.47711694	0.14919347	0.042747784	0.19678938	0.13415243	74449.461	437
91	-8	30.5	0.47372761	0.15813929	0.046630275	0.1855862	0.13591662	61127.445	437
92	-12	30.5	0.47023439	0.16586608	0.050066464	0.17357689	0.14025618	55121.441	437
93	-16	30.5	0.46979582	0.17240518	0.052334379	0.16335481	0.14210978	745280	437
94	-20	30.5	0.46607253	0.17864178	0.058043271	0.15201372	0.1452287	211743.34	437
95	-24	30.5	0.46609795	0.18402052	0.05927198	0.14266869	0.14794087	155037.59	437
96	-28	30.5	0.46288341	0.18675326	0.061983127	0.13689749	0.15148272	46360.484	437
97	-32	30.5	0.46300849	0.18698673	0.063540876	0.13011722	0.15634668	50894.68	437
98	-36	30.5	0.46204647	0.18932347	0.063196085	0.12545761	0.15997636	62128.137	437
99	-40	30.5	0.45764425	0.18693331	0.066142917	0.12117425	0.16810526	82143.227	437
100	0	34.5	0.48197266	0.1445823	0.037914205	0.20447554	0.13105531	241462.81	437
101	-4	34.5	0.47617772	0.15330726	0.043971144	0.19292422	0.13361967	210423.88	437
102	-8	34.5	0.47449192	0.16184771	0.048714176	0.18133993	0.13360627	251107.5	437
103	-12	34.5	0.46985409	0.16975257	0.053047579	0.16979916	0.1375466	213408.39	437
104	-16	34.5	0.46775454	0.1786176	0.056006603	0.15932319	0.13829806	228249.27	437
105	-20	34.5	0.46540973	0.18342979	0.060628839	0.14930849	0.14122315	233514.58	437
