Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
49	-20	12.5	0.47015509	0.15617931	0.042158797	0.1570913	0.1744155	-4.3350624e-06	0.30539	351
50	-20	14	0.46972981	0.15840797	0.043812845	0.15674575	0.17130361	1.9886571e-05	0.3039104	351
51	-20	15.5	0.46930453	0.16063663	0.045466889	0.15640019	0.16819176	2.0649568e-05	0.30243081	351
52	-24	12.5	0.4706735	0.1597027	0.045753002	0.1453521	0.1785187	1.4796757e-05	0.30131	351
53	-24	14	0.47025138	0.16215365	0.04699735	0.14522362	0.17537402	2.2198621e-05	0.29979679	351
54	-24	15.5	0.46982926	0.1646046	0.048241705	0.14509512	0.1722293	2.3237983e-05	0.29828361	351
55	-28	12.5	0.4726868	0.1615715	0.045552302	0.1369807	0.18320869	2.5453195e-10	0.29027	351
56	-28	14	0.47147557	0.16412574	0.047290478	0.13712803	0.17998019	2.3015993e-05	0.28850359	351
57	-28	15.5	0.47026435	0.16667999	0.049028654	0.13727535	0.17675164	2.4886422e-05	0.2867372	351
58	-32	12.5	0.47256497	0.16166462	0.044895705	0.1306394	0.1902353	9.392482e-05	0.27142	351
59	-32	14	0.47151053	0.1641344	0.046787672	0.13068174	0.18688564	2.5503239e-05	0.27005681	351
60	-32	15.5	0.47045612	0.16660419	0.048679639	0.13072407	0.18353596	2.7638978e-05	0.2686936	351
61	-36	12.5	0.47060189	0.16271681	0.046161599	0.1238703	0.1966494	-1.5197324e-11	0.25154001	351
62	-36	14	0.46958134	0.16549233	0.047926091	0.1241435	0.19285676	2.7544089e-05	0.25008199	351
63	-36	15.5	0.46856079	0.16826783	0.049690586	0.12441668	0.18906412	2.7071706e-05	0.248624	351
64	-40	12.5	0.46554241	0.16087531	0.048276301	0.11972979	0.2055762	9.6787866e-13	0.22714999	351
65	-40	14	0.46472141	0.16346157	0.050107125	0.12003592	0.20167398	2.5790327e-05	0.2260076	351
66	-40	15.5	0.46390042	0.16604784	0.051937956	0.12034203	0.19777176	1.1633095e-05	0.2248652	351
67	0	25	0.48234481	0.13773569	0.0353375	0.2132868	0.1312952	1.3327578e-05	0.22804999	351
68	0	26.5	0.4822678	0.13915224	0.035870612	0.21146378	0.13124557	1.2962295e-05	0.22126999	351
69	0	28	0.48219082	0.14056878	0.036403723	0.20964077	0.13119593	1.2171929e-05	0.21449	351
70	-4	25	0.47788006	0.14585102	0.041753802	0.19992982	0.13458531	1.6064949e-05	0.25007001	351
71	-4	26.5	0.47752786	0.14739369	0.042212561	0.19848038	0.13438553	1.5504735e-05	0.2426648	351
72	-4	28	0.47717565	0.14893636	0.042671323	0.19703095	0.13418573	1.4088395e-05	0.23525961	351
73	-8	25	0.47310662	0.1551262	0.0449371	0.18903629	0.13779379	1.8256796e-05	0.26745999	351
74	-8	26.5	0.4733932	0.15651686	0.045718566	0.18744394	0.13692741	1.7907763e-05	0.25981599	351
75	-8	28	0.47367984	0.15790752	0.046500031	0.18585159	0.13606101	8.1040554e-08	0.25217199	351
76	-12	25	0.47054338	0.1627083	0.047644299	0.17664631	0.14245771	2.0514231e-05	0.28051999	351
77	-12	26.5	0.47040078	0.16416575	0.048762221	0.17522964	0.14144161	2.0212745e-05	0.27256879	351
78	-12	28	0.47025818	0.16562317	0.049880143	0.173813	0.14042552	1.7538321e-05	0.26461759	351
79	-16	25	0.47145438	0.16735759	0.049350701	0.16663049	0.14520681	2.3268058e-05	0.29031	351
80	-16	26.5	0.47068891	0.16968726	0.050727785	0.16511863	0.14377742	2.2149687e-05	0.282168	351
81	-16	28	0.46992344	0.1720169	0.052104868	0.16360678	0.14234801	2.213669e-05	0.27402601	351
82	-20	25	0.46661109	0.17475149	0.055942502	0.1542117	0.1484832	2.6230902e-05	0.29306	351
83	-20	26.5	0.46636254	0.17654701	0.056912087	0.15319724	0.14698112	2.5683146e-05	0.28508359	351
84	-20	28	0.46611398	0.17834252	0.057881676	0.15218279	0.14547904	2.4865794e-05	0.27710721	351
85	-24	25	0.46715581	0.18012729	0.056122601	0.1442814	0.1523129	2.8519553e-05	0.28870001	351
86	-24	26.5	0.46666756	0.18192416	0.057576161	0.14353707	0.15029503	2.6754473e-05	0.28112319	351
87	-24	28	0.46617931	0.18372104	0.059029724	0.14279275	0.14827718	2.695388e-05	0.2735464	351
88	-28	25	0.46259323	0.18285692	0.060037106	0.13820842	0.15630431	3.0302283e-05	0.27555001	351
89	-28	26.5	0.46272716	0.18465523	0.06093527	0.13760337	0.15407896	2.9676541e-05	0.26895481	351
90	-28	28	0.46286109	0.18645354	0.061833434	0.13699833	0.15185361	2.8120256e-05	0.26235959	351
91	-32	25	0.4637782	0.18224621	0.060662098	0.1309922	0.1623213	3.1098501e-05	0.26006001	351
92	-32	26.5	0.46342292	0.18443415	0.061990768	0.13058837	0.15956379	3.1317028e-05	0.25419441	351
93	-32	28	0.46306771	0.18662208	0.06331943	0.13018453	0.15680626	2.5627394e-05	0.2483288	351
94	-36	25	0.4620972	0.18584611	0.060865697	0.1261469	0.1650441	3.1982534e-05	0.23939	351
95	-36	26.5	0.4620738	0.18745103	0.061941262	0.12582877	0.16270514	3.1638658e-05	0.2342996	351
96	-36	28	0.46205038	0.18905598	0.063016824	0.12551063	0.16036619	3.1232699e-05	0.2292092	351
97	-40	25	0.45870075	0.18242759	0.063533194	0.12228079	0.17305769	3.1875217e-05	0.21763	351
98	-40	26.5	0.45821315	0.18450715	0.064737685	0.12177008	0.17077194	3.1159663e-05	0.2131204	351
99	-40	28	0.45772552	0.18658672	0.065942176	0.12125938	0.16848621	2.9872301e-05	0.2086108	351
100	0	37.5	0.48170316	0.14954019	0.039780099	0.19809498	0.13088159	9.8502096e-06	0.17155001	351
101	0	39	0.48162615	0.15095672	0.040313207	0.19627196	0.13083196	9.2702512e-06	0.16477001	351
102	0	40.5	0.48154914	0.15237327	0.040846318	0.19444895	0.13078232	-1.350144e-07	0.15798999	351
103	-4	37.5	0.47494501	0.15870661	0.045576803	0.18785121	0.1329204	1.456197e-05	0.18836001	351
104	-4	39	0.47459278	0.16024928	0.046035562	0.18640177	0.13272062	1.1429872e-05	0.1809548	351
105	-4	40.5	0.47424057	0.16179194	0.046494316	0.18495233	0.13252082	1.0516019e-05	0.17354961	351
106	-8	37.5	0.4754951	0.166715	0.051449299	0.17576669	0.1305739	1.3938356e-05	0.20376	351
107	-8	39	0.47578171	0.16810566	0.052230764	0.17417435	0.12970752	1.2908386e-05	0.196116	351
108	-8	40.5	0.47606835	0.16949631	0.05301223	0.172582	0.12884112	1.2466195e-05	0.188472	351
109	-12	37.5	0.4693549	0.17485359	0.056960303	0.16484091	0.1339903	1.5754567e-05	0.21426	351
110	-12	39	0.46921226	0.17631105	0.058078222	0.16342425	0.13297422	1.5316778e-05	0.2063088	351
111	-12	40.5	0.46906966	0.17776848	0.059196137	0.1620076	0.13195813	1.4813649e-05	0.1983576	351
112	-16	37.5	0.46507534	0.18677138	0.060826395	0.15403169	0.13329519	1.8232289e-05	0.22246	351
113	-16	39	0.46430987	0.18910103	0.062203478	0.15251982	0.1318658	1.6932059e-05	0.21431801	351
114	-16	40.5	0.4635444	0.19143069	0.063580558	0.15100797	0.13043641	1.597454e-05	0.206176	351
115	-20	37.5	0.46453974	0.18971409	0.064022392	0.14575788	0.13596588	1.7381584e-05	0.22658999	351
116	-20	39	0.46429119	0.19150959	0.064991981	0.14474343	0.1344638	1.8689661e-05	0.21861359	351
117	-20	40.5	0.46404263	0.19330509	0.06596157	0.14372897	0.13296174	1.2683468e-07	0.2106372	351
118	-24	37.5	0.46308708	0.1951012	0.068235606	0.1380787	0.13549741	2.2188817e-05	0.22555999	351
119	-24	39	0.46259886	0.19689806	0.069689162	0.13733438	0.13347954	2.1518237e-05	0.2179832	351
120	-24	40.5	0.46211061	0.19869494	0.071142726	0.13659005	0.13146168	1.9181985e-05	0.21040639	351
121	-28	37.5	0.46370924	0.19784282	0.067521803	0.13316642	0.13775972	2.2276479e-05	0.22059	351
122	-28	39	0.46384317	0.19964114	0.068419971	0.13256137	0.13553436	2.2945114e-05	0.2139948	351
123	-28	40.5	0.4639771	0.20143944	0.069318138	0.13195632	0.13330901	2.1473119e-05	0.20739961	351
124	-32	37.5	0.46081775	0.20047902	0.071734309	0.12762691	0.13934201	2.2828252e-05	0.21118	351
125	-32	39	0.46046248	0.20266695	0.073062971	0.12722307	0.13658451	2.3512886e-05	0.2053144	351
126	-32	40.5	0.46010724	0.20485489	0.074391641	0.12681925	0.13382699	2.2786295e-05	0.19944879	351
127	-36	37.5	0.46190208	0.1992206	0.069828704	0.1234958	0.1455528	6.6924651e-05	0.19697	351
128	-36	39	0.46187869	0.20082554	0.070904262	0.12317767	0.14321384	3.275054e-05	0.1918796	351
129	-36	40.5	0.46185529	0.20243047	0.071979821	0.12285954	0.14087489	1.3132031e-05	0.1867892	351
130	-40	37.5	0.45463729	0.19975731	0.073570602	0.1180249	0.15400989	4.3014239e-05	0.18005	351
131	-40	39	0.45414969	0.20183687	0.074775085	0.11751419	0.15172416	2.5754161e-06	0.1755404	351
132	-40	40.5	0.45366207	0.20391643	0.075979576	0.11700349	0.14943843	1.0480539e-05	0.1710308	351
